# RSP | Yahoo Finance | fetched 2026-08-14
date,value
2023-05-02,142.83999633789062
2023-05-03,142.00999450683594
2023-05-04,140.66000366210938
2023-05-05,143.02999877929688
2023-05-08,142.77000427246094
2023-05-09,142.24000549316406
2023-05-10,142.22000122070312
2023-05-11,141.50999450683594
2023-05-12,141.52000427246094
2023-05-15,142.32000732421875
2023-05-16,140.30999755859375
2023-05-17,142.08999633789062
2023-05-18,143.24000549316406
2023-05-19,142.86000061035156
2023-05-22,143.0800018310547
2023-05-23,141.5500030517578
2023-05-24,140.00999450683594
2023-05-25,139.9199981689453
2023-05-26,141.08999633789062
2023-05-30,140.83999633789062
2023-05-31,139.61000061035156
2023-06-01,140.66000366210938
2023-06-02,143.72999572753906
2023-06-05,143.24000549316406
2023-06-06,144.2100067138672
2023-06-07,145.27000427246094
2023-06-08,145.3300018310547
2023-06-09,145.16000366210938
2023-06-12,146.1199951171875
2023-06-13,147.52999877929688
2023-06-14,147.25
2023-06-15,148.9499969482422
2023-06-16,148.8300018310547
2023-06-20,146.83999633789062
2023-06-21,146.6300048828125
2023-06-22,146.02999877929688
2023-06-23,144.77000427246094
2023-06-26,145.64999389648438
2023-06-27,147.42999267578125
2023-06-28,147.17999267578125
2023-06-29,148.3300018310547
2023-06-30,149.63999938964844
2023-07-03,150.00999450683594
2023-07-05,149.3699951171875
2023-07-06,148.14999389648438
2023-07-07,148.52000427246094
2023-07-10,149.85000610351562
2023-07-11,151.5399932861328
2023-07-12,152.24000549316406
2023-07-13,152.9600067138672
2023-07-14,152.05999755859375
2023-07-17,152.35000610351562
2023-07-18,153.2899932861328
2023-07-19,154.0500030517578
2023-07-20,153.88999938964844
2023-07-21,154.11000061035156
2023-07-24,154.5399932861328
2023-07-25,154.64999389648438
2023-07-26,155
2023-07-27,153.63999938964844
2023-07-28,154.39999389648438
2023-07-31,154.8800048828125
2023-08-01,154.25
2023-08-02,152.77999877929688
2023-08-03,152.02000427246094
2023-08-04,151.33999633789062
2023-08-07,152.6199951171875
2023-08-08,151.86000061035156
2023-08-09,151.4199981689453
2023-08-10,151.24000549316406
2023-08-11,151.27000427246094
2023-08-14,151.24000549316406
2023-08-15,149.25
2023-08-16,148.16000366210938
2023-08-17,147.02000427246094
2023-08-18,147.27999877929688
2023-08-21,147.25
2023-08-22,146.6699981689453
2023-08-23,147.88999938964844
2023-08-24,146.47000122070312
2023-08-25,147.2100067138672
2023-08-28,148.30999755859375
2023-08-29,149.97999572753906
2023-08-30,150.4499969482422
2023-08-31,149.9199981689453
2023-09-01,150.5399932861328
2023-09-05,148.67999267578125
2023-09-06,148.1699981689453
