# AVGO | Yahoo (browser) | fetched 2026-08-13
date,value
2021-08-11,48.355
2021-08-12,48.426
2021-08-13,48.61600112915039
2021-08-16,48.81399917602539
2021-08-17,47.86899948120117
2021-08-18,46.89699935913086
2021-08-19,47.35300064086914
2021-08-20,47.516998291015625
2021-08-23,48.244998931884766
2021-08-24,48.143001556396484
2021-08-25,48.340999603271484
2021-08-26,48.57400131225586
2021-08-27,49.59400177001953
2021-08-30,49.888999938964844
2021-08-31,49.72100067138672
2021-09-01,49.316001892089844
2021-09-02,49.189998626708984
2021-09-03,49.768001556396484
2021-09-07,49.659000396728516
2021-09-08,49.4379997253418
2021-09-09,49.3489990234375
2021-09-10,49.814998626708984
2021-09-13,49.895999908447266
2021-09-14,50.1870002746582
2021-09-15,50.9739990234375
2021-09-16,50.73500061035156
2021-09-17,50.599998474121094
2021-09-20,49.481998443603516
2021-09-21,49.0989990234375
2021-09-22,50.058998107910156
2021-09-23,50.43000030517578
2021-09-24,50.492000579833984
2021-09-27,50.48500061035156
2021-09-28,49.10200119018555
2021-09-29,48.948001861572266
2021-09-30,48.49300003051758
2021-10-01,48.73500061035156
2021-10-04,47.595001220703125
2021-10-05,48.54199981689453
2021-10-06,48.87799835205078
2021-10-07,49.391998291015625
2021-10-08,49.28499984741211
2021-10-11,49.23400115966797
2021-10-12,48.52799987792969
2021-10-13,48.500999450683594
2021-10-14,49.7599983215332
2021-10-15,50.32500076293945
2021-10-18,50.33599853515625
2021-10-19,51.03900146484375
2021-10-20,50.93899917602539
2021-10-21,51.415000915527344
2021-10-22,51.54100036621094
2021-10-25,52.207000732421875
2021-10-26,53.387001037597656
2021-10-27,52.31100082397461
2021-10-28,52.957000732421875
2021-10-29,53.16699981689453
2021-11-01,52.80500030517578
2021-11-02,53.707000732421875
2021-11-03,54.23699951171875
2021-11-04,54.86199951171875
2021-11-05,55.891998291015625
2021-11-08,55.89500045776367
2021-11-09,55.779998779296875
2021-11-10,54.87699890136719
