date,value
2021-08-16,66.30000305175781
2021-08-17,66.30000305175781
2021-08-18,69
2021-08-19,65.69999694824219
2021-08-20,64.5999984741211
2021-08-23,66.80000305175781
2021-08-24,66
2021-08-25,67
2021-08-26,65.30000305175781
2021-08-27,65
2021-08-30,66.4000015258789
2021-08-31,66.4000015258789
2021-09-01,68.0999984741211
2021-09-02,66.19999694824219
2021-09-03,66
2021-09-06,66.4000015258789
2021-09-07,65.19999694824219
2021-09-08,64.30000305175781
2021-09-09,65.5999984741211
2021-09-10,66.80000305175781
2021-09-13,65.80000305175781
2021-09-14,66.19999694824219
2021-09-15,64
2021-09-16,64.5999984741211
2021-09-17,64.9000015258789
2021-09-22,63
2021-09-23,64.4000015258789
2021-09-24,64.9000015258789
2021-09-27,64.5999984741211
2021-09-28,66.30000305175781
2021-09-29,67.19999694824219
2021-09-30,65.9000015258789
2021-10-01,64.30000305175781
2021-10-04,64.9000015258789
2021-10-05,64.5999984741211
2021-10-06,61.400001525878906
2021-10-07,61.599998474121094
2021-10-08,61.599998474121094
2021-10-12,61
2021-10-13,59.400001525878906
2021-10-14,62.29999923706055
2021-10-15,63.70000076293945
2021-10-18,62.70000076293945
2021-10-19,63.5
2021-10-20,63.5
2021-10-21,62.5
2021-10-22,62.099998474121094
2021-10-25,63.5
2021-10-26,63.70000076293945
2021-10-27,66.19999694824219
2021-10-28,66.5
2021-10-29,66.5
2021-11-01,67
2021-11-02,66.5
2021-11-03,68.5999984741211
2021-11-04,66.69999694824219
2021-11-05,65.69999694824219
2021-11-08,67.5999984741211
2021-11-09,68.69999694824219
2021-11-10,69.9000015258789
2021-11-11,68
2021-11-12,68.69999694824219
2021-11-15,70.30000305175781
2021-11-16,70.80000305175781
2021-11-17,71
2021-11-18,71.5999984741211
2021-11-19,69.5999984741211
2021-11-22,75.4000015258789
2021-11-23,75.69999694824219
2021-11-24,75.4000015258789
2021-11-25,74.4000015258789
2021-11-26,73.5
2021-11-29,73.30000305175781
2021-11-30,74.19999694824219
2021-12-01,76
2021-12-02,79.80000305175781
