# DELL | Yahoo (browser) | fetched 2026-08-13
date,value
2021-08-11,50.8718
2021-08-12,50.9427
2021-08-13,50.69944381713867
2021-08-16,50.50684356689453
2021-08-17,49.579322814941406
2021-08-18,49.143436431884766
2021-08-19,48.76837158203125
2021-08-20,49.923973083496094
2021-08-23,50.74505615234375
2021-08-24,51.05929946899414
2021-08-25,51.72833251953125
2021-08-26,51.469844818115234
2021-08-27,49.13836669921875
2021-08-30,49.746578216552734
2021-08-31,49.39685821533203
2021-09-01,49.0369987487793
2021-09-02,49.199188232421875
2021-09-03,49.23466873168945
2021-09-07,48.66193771362305
2021-09-08,48.09427261352539
2021-09-09,48.84946823120117
2021-09-10,48.27166748046875
2021-09-13,50.12164306640625
2021-09-14,49.386722564697266
2021-09-15,50.907249450683594
2021-09-16,51.39381790161133
2021-09-17,50.95286560058594
2021-09-20,51.12519073486328
2021-09-21,50.3497200012207
2021-09-22,50.31424331665039
2021-09-23,52.04764175415039
2021-09-24,52.650787353515625
2021-09-27,53.15256118774414
2021-09-28,53.36543273925781
2021-09-29,53.411048889160156
2021-09-30,52.73188018798828
2021-10-01,53.61378479003906
2021-10-04,53.340091705322266
2021-10-05,53.68981170654297
2021-10-06,53.47187042236328
2021-10-07,54.257476806640625
2021-10-08,53.24885940551758
2021-10-11,53.31981658935547
2021-10-12,52.584896087646484
2021-10-13,52.549415588378906
2021-10-14,53.72529220581055
2021-10-15,54.59199142456055
2021-10-18,55.068424224853516
2021-10-19,56.163204193115234
2021-10-20,56.57881546020508
2021-10-21,57.2630500793457
2021-10-22,58.05372619628906
2021-10-25,56.913330078125
2021-10-26,55.85909652709961
2021-10-27,54.9366455078125
2021-10-28,55.793209075927734
2021-10-29,55.74759292602539
2021-11-01,56.51799392700195
2021-11-02,54.61000061035156
2021-11-03,55.20000076293945
2021-11-04,54.56999969482422
2021-11-05,56.36000061035156
2021-11-08,55.529998779296875
2021-11-09,56.08000183105469
2021-11-10,56.619998931884766
2021-11-11,56.189998626708984
2021-11-12,56
2021-11-15,56.70000076293945
2021-11-16,56.70000076293945
2021-11-17,56
2021-11-18,55.900001525878906
2021-11-19,55.02000045776367
2021-11-22,55.130001068115234
2021-11-23,54.66999816894531
2021-11-24,57.29999923706055
2021-11-26,56.18000030517578
2021-11-29,57.56999969482422
2021-11-30,56.470001220703125
2021-12-01,55.70000076293945
2021-12-02,57.150001525878906
2021-12-03,58.47999954223633
2021-12-06,58.75
2021-12-07,58.90999984741211
2021-12-08,58.400001525878906
2021-12-09,57.650001525878906
2021-12-10,57.599998474121094
2021-12-13,55.720001220703125
2021-12-14,54.630001068115234
2021-12-15,56.040000915527344
2021-12-16,54.9900016784668
2021-12-17,54.650001525878906
2021-12-20,53.599998474121094
2021-12-21,55.45000076293945
2021-12-22,55.369998931884766
2021-12-23,55.880001068115234
2021-12-27,56.599998474121094
2021-12-28,56.95000076293945
2021-12-29,57.04999923706055
2021-12-30,56.5099983215332
2021-12-31,56.16999816894531
2022-01-03,56.97999954223633
2022-01-04,58.4900016784668
2022-01-05,57.97999954223633
2022-01-06,58.040000915527344
2022-01-07,57.9900016784668
2022-01-10,59.880001068115234
2022-01-11,60.25
2022-01-12,59.95000076293945
2022-01-13,60.16999816894531
2022-01-14,60.529998779296875
2022-01-18,59.47999954223633
2022-01-19,57.959999084472656
2022-01-20,57.400001525878906
2022-01-21,55.56999969482422
2022-01-24,55.41999816894531
2022-01-25,55.439998626708984
2022-01-26,55.34000015258789
2022-01-27,55.45000076293945
2022-01-28,56.2400016784668
2022-01-31,56.810001373291016
2022-02-01,58.56999969482422
2022-02-02,59.400001525878906
2022-02-03,59.20000076293945
2022-02-04,58.7400016784668
2022-02-07,58.959999084472656
2022-02-08,59.95000076293945
2022-02-09,60.77000045776367
2022-02-10,60.720001220703125
2022-02-11,59.5099983215332
2022-02-14,58.599998474121094
2022-02-15,59.81999969482422
2022-02-16,60.290000915527344
2022-02-17,59.2599983215332
2022-02-18,58.900001525878906
2022-02-22,57.130001068115234
2022-02-23,56.779998779296875
