# 2317.TW | TWSE 個股 | fetched 2026-08-15
date,value
2024-09-02,183.0
2024-09-03,185.0
2024-09-04,179.5
2024-09-05,175.0
2024-09-06,176.5
2024-09-09,172.0
2024-09-10,169.0
2024-09-11,169.5
2024-09-12,177.5
2024-09-13,176.0
2024-09-16,181.0
2024-09-18,174.0
2024-09-19,176.5
2024-09-20,177.0
2024-09-23,180.0
2024-09-24,183.0
2024-09-25,188.5
2024-09-26,189.5
2024-09-27,191.0
2024-09-30,187.5
2024-10-01,187.0
2024-10-04,194.0
2024-10-07,197.5
2024-10-08,194.0
2024-10-09,199.0
2024-10-11,200.0
2024-10-14,199.0
2024-10-15,207.0
2024-10-16,205.0
2024-10-17,208.5
2024-10-18,207.5
2024-10-21,210.0
2024-10-22,215.5
2024-10-23,216.0
2024-10-24,211.5
2024-10-25,216.0
2024-10-28,215.0
2024-10-29,209.5
2024-10-30,211.5
2024-11-01,208.0
2024-11-04,214.0
2024-11-05,214.0
2024-11-06,213.5
2024-11-07,217.0
2024-11-08,218.0
2024-11-11,220.0
2024-11-12,214.0
2024-11-13,214.5
2024-11-14,211.5
2024-11-15,207.0
2024-11-18,202.5
2024-11-19,203.5
2024-11-20,206.0
2024-11-21,202.5
2024-11-22,203.0
2024-11-25,210.5
2024-11-26,202.5
2024-11-27,196.5
2024-11-28,195.5
2024-11-29,195.5
2024-12-02,196.0
2024-12-03,196.5
2024-12-04,201.0
2024-12-05,199.0
2024-12-06,198.0
2024-12-09,195.0
2024-12-10,192.0
2024-12-11,189.0
2024-12-12,188.5
2024-12-13,186.5
2024-12-16,182.0
2024-12-17,183.0
2024-12-18,184.5
2024-12-19,181.0
2024-12-20,181.0
2024-12-23,185.5
2024-12-24,185.5
2024-12-25,186.5
2024-12-26,187.5
2024-12-27,186.5
2024-12-30,185.0
2024-12-31,184.0
2025-01-02,182.5
2025-01-03,181.0
2025-01-06,184.5
2025-01-07,190.0
2025-01-08,188.0
2025-01-09,183.0
2025-01-10,181.5
2025-01-13,171.5
2025-01-14,174.5
2025-01-15,171.0
2025-01-16,173.5
2025-01-17,173.5
2025-01-20,178.0
2025-01-21,178.5
2025-01-22,180.0
2025-02-03,165.5
2025-02-04,165.0
2025-02-05,171.0
2025-02-06,173.0
2025-02-07,178.0
2025-02-10,174.0
2025-02-11,179.0
2025-02-12,177.0
2025-02-13,180.0
2025-02-14,178.0
2025-02-17,182.5
2025-02-18,183.5
2025-02-19,183.0
2025-02-20,182.0
2025-02-21,183.0
2025-02-24,184.0
2025-02-25,177.5
2025-02-26,180.5
2025-02-27,174.0
2025-03-03,170.0
2025-03-04,170.5
2025-03-05,173.5
2025-03-06,173.5
2025-03-07,172.0
2025-03-10,172.0
2025-03-11,168.5
2025-03-12,170.5
2025-03-13,168.0
2025-03-14,170.0
2025-03-17,168.0
2025-03-18,167.5
2025-03-19,164.0
2025-03-20,166.0
2025-03-21,165.0
2025-03-24,163.0
2025-03-25,165.0
2025-03-26,166.0
2025-03-27,160.5
2025-03-28,154.0
2025-03-31,146.0
2025-04-01,152.0
2025-04-02,153.5
2025-04-07,138.5
2025-04-08,125.0
2025-04-09,112.5
2025-04-10,123.5
2025-04-11,134.5
2025-04-14,138.5
2025-04-15,139.5
2025-04-16,136.0
2025-04-17,134.5
2025-04-18,135.5
2025-04-21,136.5
2025-04-22,132.0
2025-04-23,139.0
2025-04-24,136.5
2025-04-25,139.0
2025-04-28,142.5
2025-04-29,143.0
2025-04-30,141.5
2025-05-02,147.5
2025-05-05,142.5
2025-05-06,146.0
2025-05-07,145.0
2025-05-08,146.0
2025-05-09,147.0
2025-05-12,153.0
2025-05-13,158.0
2025-05-14,163.0
2025-05-15,159.5
2025-05-16,158.0
2025-05-19,154.0
2025-05-20,154.0
2025-05-21,155.0
2025-05-22,153.0
2025-05-23,154.0
2025-05-26,153.0
2025-05-27,152.0
2025-05-28,152.0
2025-05-29,156.0
2025-06-02,152.5
2025-06-03,151.5
2025-06-04,156.0
2025-06-05,155.5
2025-06-06,153.0
2025-06-09,154.5
2025-06-10,155.5
2025-06-11,156.0
2025-06-12,157.5
2025-06-13,156.5
2025-06-16,155.0
2025-06-17,155.0
2025-06-18,156.0
2025-06-19,154.0
2025-06-20,155.5
2025-06-23,156.0
2025-06-24,160.5
2025-06-25,162.0
2025-06-26,163.0
2025-06-27,165.0
2025-06-30,161.0
2025-07-01,165.5
2025-07-02,162.0
2025-07-03,164.0
2025-07-04,161.0
2025-07-07,161.0
2025-07-08,159.0
2025-07-09,161.0
2025-07-10,161.5
2025-07-11,161.5
2025-07-14,160.5
